[(1,'https://s-media-cache-ak0.pinimg.com/736x/7e/f2/6e/7ef26ecdbb37c83ace1ec3b2472688e6.jpg','https://www.pinterest.com/pin/189714203028631549','189714203028631549','faux floor tile'),
(279,'http://img.weiku.com/a/003/738/Polished_faux_dark_emperador_marble_porcelain_tile_60x60_1387_7.JPG','http://www.weiku.com/products/15219038/Polished_faux_dark_emperador_marble_porcelain_tile_60x60.html','Polished_faux_dark_emperador_marble_porcelain_tile_60x60.html','faux floor tile'),
(280,'http://www.vissbiz.com/wp-content/uploads/2013/03/Faux-Granite-Countertops-With-Tile-Floor.jpg','http://www.vissbiz.com/faux-granite-countertops/faux-granite-countertops-with-tile-floor','faux granite countertops with tile floor','faux floor tile'),
(281,'http://4.bp.blogspot.com/-VhZ7mheaPI4/UfGlikW69YI/AAAAAAAABis/GlY284kg_8Q/s1600/plank%252Bform%252Blong%252Blarge%252Bformat%252Bconcrete%252Btiles%252Bplankform%252Bconcrete%252B-%252Bgreat%252Bfor%252Bvertical%252Bor%252Bhorizontal%252Bapplications%252B-%252Bby%252Bmode%252Bconcrete%252Bin%252BKelowna%252BBC%252B-%252Bmodeconcrete.com%252B1.JPG','http://stoneranthems.blogspot.com/2014/04/horizontal-wall-treatments.html','horizontal wall treatments.html','faux floor tile'),
(282,'http://mediberian.com/wp-content/uploads/2014/05/interior-modern-kitchen-floor-tiles-with-retro-cabinet-countertop-and-grey-srone-tile-aslong-with-wooden-square-dining-table-modern-kitchen-floor-tiles.jpg','http://imgkid.com/wood-tile-flooring-grey.shtml','wood tile flooring grey.shtml','faux floor tile'),
(283,'http://www.housedecorin.com/photostock/living-room-floor-tile-pictures.jpg','http://www.housedecorin.com/inspiration/faux/faux-tin-tile-backsplash','faux tin tile backsplash','faux floor tile'),
(284,'http://fridymarconi.com/wp-content/uploads/2014/08/floor-design-divine-ideas-for-home-interior-flooring-design-and-decoration-with-light-oak-wood-self-stick-vinyl-floor-tile-and-brown-brick-interior-wall-breathtaking-home-flooring-design-with-self-sti-948x711.jpg','http://pinstake.com/exterior-wall-artficial-brick-faux-stone-wall-jpg/http:%257C%257Ci01%255Ei%255Ealiimg%255Ecom%257Cphoto%257Cv3%257C761551337%257Cexterior_wall_artficial_brick_faux_stone_wall%255Ejpg','http:%257C%257Ci01%255Ei%255Ealiimg%255Ecom%257Cphoto%257Cv3%257C761551337%257Cexterior_wall_artficial_brick_faux_stone_wall%255Ejpg','faux floor tile'),
(285,'http://darlingstreet.com.au/wp-content/uploads/2013/08/IMG_1818.jpg','http://darlingstreet.com.au/2013/08/04/how-to-lay-a-new-floor','how to lay a new floor','faux floor tile'),
(286,'http://i00.i.aliimg.com/img/pb/083/098/489/489098083_245.jpg','http://www.alibaba.com/product-detail/Matte-finished-vitrified-metal-faux-tile_602775537.html','Matte finished vitrified metal faux tile_602775537.html','faux floor tile'),
(287,'http://i01.i.aliimg.com/wsphoto/v0/32273602839_1/Jingdezhen-ceramic-font-b-handmade-b-font-art-font-b-tile-b-font-bathroom-font-b.jpg','http://www.aliexpress.com/price/handmade-glazed-tiles_price.html','handmade glazed tiles_price.html','faux floor tile'),
(288,'http://www.ostoman.com/wp-content/uploads/2015/01/accessories-furniture-interior-designs-exciting-engineered-hardwood-flooring-combine-with-white-and-gray-colored-wall-design-ideas-interesting-fake-wood-flooring-design-for-your-room.JPG','http://www.ostoman.com/interesting-fake-wood-flooring-design-for-your-room/exciting-engineered-hardwood-flooring-combine-with-white-and-gray-colored-wall-design-ideas','exciting engineered hardwood flooring combine with white and gray colored wall design ideas','faux floor tile'),
(289,'http://cdn.instructables.com/FRF/DJO2/GICYB6HP/FRFDJO2GICYB6HP.LARGE.jpg','http://www.instructables.com/id/Faux-Marble-Flooring/step1/Painting-Stages-on-actual-floor','Painting Stages on actual floor','faux floor tile'),
(290,'http://dorset.tiledoctor.co.uk/wp-content/uploads/2014/05/Yellow-Ceramic-Tiles-After-Cleaning-in-Poole.jpg','http://dorset.tiledoctor.co.uk/category/examples-of-jobs-completed-by-tile-doctor-dorset','examples of jobs completed by tile doctor dorset','faux floor tile'),
(291,'http://francotechnogap.com/images/amazing-indoor-stone-fireplace-designs-brown-tile-floor-cream-color-elegant-chair-Charming-fireplace-design-Prepossessing-fireplace-tile-stone-Modern-Style.jpg','http://francotechnogap.com/endearing-pictures-of-stone-fireplaces-build-magnificent-large-stone-fireplace-wonderful-element-ambience/amazing-indoor-stone-fireplace-designs-brown-tile-floor-cream-color-elegant-chair-charming-fireplace-design-prepossessing-fireplace-tile-stone-modern-style-2','amazing indoor stone fireplace designs brown tile floor cream color elegant chair charming fireplace design prepossessing fireplace tile stone modern style 2','faux floor tile'),
(292,'http://www.signaturesportsflooring.com/imgb/DSC_0151-large.jpg','http://www.signaturesportsflooring.com/modular-gym-floor-tiles.php','modular gym floor tiles.php','faux floor tile'),
(293,'http://www.fastaanytimelock.com/wp-content/uploads/2014/04/Appliances-Delightful-Texture-Of-Shiny-Gray-Tiles-Bathroom-Floor-.jpg','http://www.fastaanytimelock.com/appliances-delightful-texture-of-shiny-gray-tiles-bathroom-floor.html','appliances delightful texture of shiny gray tiles bathroom floor.html','faux floor tile'),
(294,'http://floorplanideas.net/wp-content/uploads/2014/12/faux-wood-floors-on-wood-with-faux-woodgrain-water-damaged-pine-floor-that-i-painted-and-applied.jpg','http://floorplanideas.net/5979/photos/faux-wood-floors-on-wood-with-faux-wood-floor-tile','faux wood floors on wood with faux wood floor tile','faux floor tile'),
(295,'http://i1136.photobucket.com/albums/n491/dilly_ny/New%252520Kitchen%2525202012/DSC02442.jpg','http://ths.gardenweb.com/forums/load/kitchbath/msg0609403222294.html','msg0609403222294.html','faux floor tile'),
(296,'http://www.blogfogg.com/wp-content/uploads/2015/01/modest-vinyl-plank-flooring-for-interior-design-the-reagans-rock-floor-picture-wood-tile-flooring-reviews.jpg','http://www.blogfogg.com/wood-tile-flooring-reviews/restoration-beauty-faux-wood-tile-flooring-in-the-kitchen','restoration beauty faux wood tile flooring in the kitchen','faux floor tile'),
(297,'http://igoldprice.net/wp-content/uploads/2014/12/Fake-Hardwood-Floor-for-Kitchen-Design-Idea-with-seating-bar-and-grey-wall-cool-fake-wood-flooring-laminate-ideas-color.jpg','http://igoldprice.net/cool-fake-wood-flooring-laminate-ideas-color/fake-wood-flooring-with-free-standing-bathtub-and-cast-iron-bathtubs-ideas-cool-fake-wood-flooring-laminate-ideas-color','fake wood flooring with free standing bathtub and cast iron bathtubs ideas cool fake wood flooring laminate ideas color','faux floor tile'),
(298,'http://www.fundsmatch.com/wp-content/uploads/2014/04/ceramic-tile-wood-floor-8.jpg','http://www.fundsmatch.com/ceramic-tile-wood-floor','ceramic tile wood floor','faux floor tile'),
(299,'http://www.rusacc.com/wp-content/uploads/2014/04/Chic-purple-bathroom-design-ideas-with-purple-small-grid-tile-for-bathroom-floor-and-dark-purple-faux-finish-wall-in-modern-bathroom-with-aluminum-bath-tub-and-shower-space.jpg','http://www.rusacc.com/space-modern-bathroom-tile-design-ideas-outstanding/excellent-chic-purple-bathroom-design-ideas-with-purple-small-grid-tile-for-bathroom-floor-and-dark-purple-faux-finish-wall-in-modern-bathroom-with-aluminum-bath-tub-and-shower-space','excellent chic purple bathroom design ideas with purple small grid tile for bathroom floor and dark purple faux finish wall in modern bathroom with aluminum bath tub and shower space','faux floor tile'),
(300,'http://www.ostoman.com/wp-content/uploads/2015/01/interior-designs-accessories-furniture-outstanding-fake-wooden-flooring-design-for-minimalist-bedroom-with-organizer-closet-and-wooden-beanch-featuring-brown-fur-rug-areas-interesting-fake-wood.jpg','http://www.ostoman.com/interesting-fake-wood-flooring-design-for-your-room/outstanding-fake-wooden-flooring-design-for-minimalist-bedroom-with-organizer-closet-and-wooden-bench-featuring-brown-fur-rug-areas','outstanding fake wooden flooring design for minimalist bedroom with organizer closet and wooden bench featuring brown fur rug areas','faux floor tile'),
(301,'http://i01.i.aliimg.com/wsphoto/v0/2033052811/Hot-selling-full-glaze-800x800-font-b-black-b-font-faux-font-b-marble-b-font.jpg','http://www.aliexpress.com/popular/black-marble-floor-tile.html','black marble floor tile.html','faux floor tile'),
(302,'http://image.made-in-china.com/2f0j00rCmEMWIcleoF/Slate-Tiles-Wall-Tiles-Floor-Tiles-Culture-Stone-Slate-Sandstone-Limestone-Travertine.jpg','http://iwallcovers.blogspot.com/2013/04/wall-tiles-and-floor-tiles.html','wall tiles and floor tiles.html','faux floor tile'),
(303,'http://4.bp.blogspot.com/-hTcn9vmzmLQ/TzJvomtgzpI/AAAAAAAAA0g/j_XmLeFe9ss/s1600/photo(17).JPG','http://baublicious.blogspot.com/2012/02/photographing-bead-work-outside-studio.html','photographing bead work outside studio.html','faux floor tile'),
(304,'http://i01.i.aliimg.com/img/pb/186/717/006/1006717186_761.jpg','http://www.alibaba.com/product-detail/white-faux-stone-resin-stone-floor_1661622503.html','white faux stone resin stone floor_1661622503.html','faux floor tile'),
(305,'http://www.burlapanddenim.com/wp-content/uploads/2013/02/Faux-Dark-Travertine-Tile-Bathroom-Floor.jpg','http://www.burlapanddenim.com/2013/02/taking-it-up-a-notch-with-a-glass-and-marble-mosaic-bath-accent-wall','taking it up a notch with a glass and marble mosaic bath accent wall','faux floor tile'),
(306,'http://www.blogfogg.com/wp-content/uploads/2015/01/featured-laminate-wood-flooring-in-kitchen-ratings-reviews-floor-photo-wood-tile-flooring-reviews.jpeg','http://www.blogfogg.com/wood-tile-flooring-reviews/restoration-beauty-faux-wood-tile-flooring-in-the-kitchen','restoration beauty faux wood tile flooring in the kitchen','faux floor tile'),
(307,'http://3.bp.blogspot.com/-zPnbFGagrgQ/UKArc6IZ49I/AAAAAAAACOk/PcK1bGveMbU/s1600/071.JPG','http://fakeitfrugal.blogspot.com/2012/11/diy-wooden-office-chair-mat.html','diy wooden office chair mat.html','faux floor tile'),
(308,'http://rolemodelmovement.com/i/2014/10/home-design-wood-laminate-floor-installation-laminate-wood-flooring-2014-fascinating-imitation-wood-flooring-decoration-inspirations-faux-wood-flooring-for-photography-imitation-wood-915x915.jpg','http://rolemodelmovement.com/fascinating-imitation-wood-flooring-inspirations/wood-laminate-floor-installation-laminate-wood-flooring-2014','wood laminate floor installation laminate wood flooring 2014','faux floor tile'),
(309,'http://www.doxohealth.com/wp-content/uploads/2014/04/ceramic-floor-tiles-home-depot-10.jpg','http://www.doxohealth.com/ceramic-floor-tiles-home-depot','ceramic floor tiles home depot','faux floor tile'),
(310,'http://www.homedepot.com/catalog/productImages/1000/fa/fa604548-7be8-4f0a-b840-d7e59907a3bd_1000.jpg','http://www.homedepot.com/p/MARAZZI-Montagna-Saddle-6-in-x-24-in-Glazed-Porcelain-Floor-and-Wall-Tile-14-53-sq-ft-case-ULG56241P/203600174','203600174','faux floor tile'),
(311,'http://www.fundsmatch.com/wp-content/uploads/2014/04/how-to-clean-ceramic-floor-tile-10.jpg','http://www.fundsmatch.com/best-laying-ceramic-tile-over-vinyl-flooring-2014','best laying ceramic tile over vinyl flooring 2014','faux floor tile'),
(312,'http://3.bp.blogspot.com/-bkk--fZm1As/T7nQBu2BRuI/AAAAAAAAADA/BKofAbklnhk/s1600/DSCF0732.JPG','http://handymaam-karen-egan.blogspot.com/2012/05/i-cant-believe-its-not-tile.html','i cant believe its not tile.html','faux floor tile'),
(313,'http://kimberlysears.files.wordpress.com/2014/02/before1.jpg','http://kimberlysears.com/2014/02/24/alhambra-inspired-stenciled-bathroom-floor','alhambra inspired stenciled bathroom floor','faux floor tile'),
(314,'http://www.hitmagician.com/wp-content/uploads/2014/09/rubber-floor-tiles.jpg','http://www.hitmagician.com/types-of-faux-stone-fireplace.html/faux-stone-for-fireplace','faux stone for fireplace','faux floor tile'),
(315,'http://versehead.com/wp-content/uploads/furniture-deluxe-large-white-faux-sheepskin-rug-with-maple-wood-tile-floor-also-white-fake-fur-ottoman-collection-and-white-linen-drum-ottoman-magnificent-faux-sheepskin-rug.JPG','http://versehead.com/magnificent-faux-sheepskin-rug/deluxe-large-white-faux-sheepskin-rug-with-maple-wood-tile-floor-also-white-fake-fur-ottoman-collection-and-white-linen-drum-ottoman','deluxe large white faux sheepskin rug with maple wood tile floor also white fake fur ottoman collection and white linen drum ottoman','faux floor tile'),
(316,'http://chatu.eu/wp-content/uploads/2014/07/ceramic-floor-tile-design-ideas-1.jpg','http://chatu.eu/kitchen-floor-ceramic-tile-design-ideas.html','kitchen floor ceramic tile design ideas.html','faux floor tile'),
(317,'http://img.chinaseniorsupplier.com/product/68/67/faux_wood_tile_yim2031_58150_0.jpg','http://www.chinaseniorsupplier.com/Construction_Real_Estate/Tiles_Accessories/20130614/faux_wood_tile_yim2031.html','faux_wood_tile_yim2031.html','faux floor tile'),
(318,'http://www.blekota.com/m/2014/11/architecture-interior-design-astounding-ceramic-tile-floor-floor-tiles-laminate-tile-linoleum-self-design-ideas-vinyl-sheet-flooring-adhesive-granite-heated-floors-wall-liquidators-world-terra-cotta-c.jpg','http://www.blekota.com/laminate-home/interior-design-astounding-ceramic-tile-floor-floor-tiles-laminate-tile-linoleum-self-design-ideas-vinyl-sheet-flooring-adhesive-granite-heated-floors-wall-liquidators-world-terra-cotta-ceramic-design','interior design astounding ceramic tile floor floor tiles laminate tile linoleum self design ideas vinyl sheet flooring adhesive granite heated floors wall liquidators world terra cotta ceramic design','faux floor tile'),
(319,'http://francotechnogap.com/images/amazing-ideas-to-know-what-is-a-fireplace-hearth-with-marble-floor-Captivating-fireplace-design-Pretty-fireplace-tile-surround-Post-Modern-Style.jpg','http://francotechnogap.com/archaic-paint-stone-fireplace-architecture-fair-stone-fireplace-decorating-ideas-picturesque-color-mixture/amazing-ideas-to-know-what-is-a-fireplace-hearth-with-marble-floor-captivating-fireplace-design-pretty-fireplace-tile-surround-post-modern-style-20','amazing ideas to know what is a fireplace hearth with marble floor captivating fireplace design pretty fireplace tile surround post modern style 20','faux floor tile'),
(320,'http://i01.i.aliimg.com/wsphoto/v0/1197054413/-font-b-Faux-b-font-leather-font-b-brick-b-font-black-and-white-classic.jpg','http://www.blulana.com/tag/faux-leather-floor-tiles','faux leather floor tiles','faux floor tile'),
(321,'http://1.bp.blogspot.com/-5WDthUD86do/TpmB9yuBe8I/AAAAAAAAAq0/BGh2kvnS5tU/s1600/DSC_9754.JPG','http://maplememoriescrafthouse.blogspot.com/2011/10/faux-tile.html','faux tile.html','faux floor tile'),
(322,'http://i00.i.aliimg.com/wsphoto/v0/674619284/-font-b-Ceramic-b-font-font-b-tile-b-font-sheets-square-electroplated-font-b.jpg','http://www.aliexpress.com/price/ceramic-tile-floor-patterns_price.html','ceramic tile floor patterns_price.html','faux floor tile'),
(323,'http://www.kitchens88.com/kitchen/2014/07/kitchen-countertops-surf-glass-subway-tile-kitchen-pictures-designer-slate-tile-flooring-linoleum-wall-ideas-mosaic-ikea-kitchens-backsplash-floor-tiles-designs-of-faux-daltile-porcelain-options-design-hand-painted-most--704x942.jpg','http://www.kitchens88.com/most-people-will-never-be-great-at-subway-tile-kitchens-why/kitchen-popular-white-blue-ceramic-glass-subway-tile-backsplash-mosaic-backsplash-porcelain-tile-designs-flooring-ideas-how-to-self-adhesive-wall-tiles-decorative-countertops-backsplashes-pictures-whi','kitchen popular white blue ceramic glass subway tile backsplash mosaic backsplash porcelain tile designs flooring ideas how to self adhesive wall tiles decorative countertops backsplashes pictures whi','faux floor tile'),
(324,'http://www.tileoutlets.com/wordpress/wp-content/uploads/2014/02/2013-12-18-12.24.22-2.jpg','http://www.tileoutlets.com/blog/faux-wood-tile','faux wood tile','faux floor tile'),
(325,'http://www.blogfogg.com/wp-content/uploads/2015/01/interior-fascinating-wood-laminate-cork-flooring-samples-stunning-floor-picture-wood-tile-flooring-reviews.jpg','http://www.blogfogg.com/wood-tile-flooring-reviews/restoration-beauty-faux-wood-tile-flooring-in-the-kitchen','restoration beauty faux wood tile flooring in the kitchen','faux floor tile'),
(326,'http://ydwoman.com/wp-content/uploads/2014/08/patio-shade-appealing-wooden-patio-shade-structures-with-faux-clay-roof-tiles-also-contemporary-outdoor-sofa-set-from-dark-brown-rattan-wicker-above-large-format-concrete-floor-tiles-945x708.jpg','http://ydwoman.com/appealing-wooden-patio-shade-structures-with-faux-clay-roof-tiles-also-contemporary-outdoor-sofa-set-from-dark-brown-rattan-wicker-above-large-format-concrete-floor-tiles','appealing wooden patio shade structures with faux clay roof tiles also contemporary outdoor sofa set from dark brown rattan wicker above large format concrete floor tiles','faux floor tile'),
(327,'http://img.bedroomidea.us/medium/3/ceramic%252520floor%252520tile.jpg','http://toilettiles.blogspot.com/2014/10/ceramic-floor-tile.html','ceramic floor tile.html','faux floor tile'),
(328,'http://hgtvhome.sndimg.com/content/dam/images/hgtv/fullset/2011/10/10/0/DP_Scott-Cohen-Spanish-courtyard_s3x4.jpg.rend.hgtvcom.1280.1707.jpeg','http://www.hgtv.com/design/outdoor-design/outdoor-spaces/12-outdoor-flooring-ideas-pictures','12 outdoor flooring ideas pictures','faux floor tile'),
(329,'http://covast.org/images/2014/04/aweinspiring-faux-tin-tiles-installation-ideas-decorative-faux-tin-tiles-together-with--800x600--best-tile-floor-cleaner-shine-best-tile-floor-cleaner-machine-reviews-best-tile-floor-cleaner-reviews-best-tile-floor-cleaner-appliance-covast.org.jpg','http://covast.org/page/618','618','faux floor tile'),
(330,'http://cdn.instructables.com/FLR/5OO8/GF7B8MZI/FLR5OO8GF7B8MZI.LARGE.jpg','http://www.instructables.com/id/How-to-easily-remove-vinyl-tiles','How to easily remove vinyl tiles','faux floor tile'),
(331,'http://floorplanideas.net/wp-content/uploads/2014/12/faux-wood-floors-on-wood-with-best-fake-wood-flooring-cheap-fake-wood-flooring-fake-wood-flooring.jpg','http://floorplanideas.net/5979/photos/faux-wood-floors-on-wood-with-faux-wood-floor-tile','faux wood floors on wood with faux wood floor tile','faux floor tile'),
(332,'http://tovtov.com/wp-content/uploads/flooring-ideas-brave-grey-modern-living-room-ideas-with-dark-faux-leather-sectional-sofa-and-coffee-desk-storage-on-light-wood-floors-also-fireplace-in-modern-interior-designs-splendid-light-wood-flo.jpg','http://tovtov.com/splendid-light-wood-floors-plank-tile-color-inspirations/brave-grey-modern-living-room-ideas-with-dark-faux-leather-sectional-sofa-and-coffee-desk-storage-on-light-wood-floors-also-fireplace-in-modern-interior-designs','brave grey modern living room ideas with dark faux leather sectional sofa and coffee desk storage on light wood floors also fireplace in modern interior designs','faux floor tile'),
(333,'http://jpsinteractive.org/wp-content/uploads/2014/08/Powder-Room-Contemporary-Phoenix-beige-tile-floor-brown-glass-bathroom-sink-curved-bathroom-mirror-Faux-Finish-wall-floating-bathroom-vanity-glass-glass-shelves-gold-wall-raised-sink-ripped-mirror-design-small-stained-gl-id-1285.jpg','http://jpsinteractive.org/powder-room-contemporary-phoenix-beige-tile-floor-brown-glass-bathroom-sink-curved-bathroom-mirror-faux-finish-wall-floating-bathroom-vanity-glass-glass-shelves-gold-wall-raised-sink-ripped-mirror-des','powder room contemporary phoenix beige tile floor brown glass bathroom sink curved bathroom mirror faux finish wall floating bathroom vanity glass glass shelves gold wall raised sink ripped mirror des','faux floor tile'),
(334,'http://www.goforfilming.com/locations/wp-content/uploads/2012/06/Pool3.jpg','http://www.goforfilming.com/locations/tmzlac-41766','tmzlac 41766','faux floor tile'),
(335,'http://rolemodelmovement.com/i/2014/10/home-design-vinyl-floor-covering-for-ships-imitation-wood-scala-pur-fascinating-imitation-wood-flooring-decoration-inspirations-imitation-wood-flooring-types-faux-wood-flooring-tiles-915x915.jpg','http://rolemodelmovement.com/fascinating-imitation-wood-flooring-inspirations/vinyl-floor-covering-for-ships-imitation-wood-scala-pur','vinyl floor covering for ships imitation wood scala pur','faux floor tile'),
(336,'http://www.archwayflooring.com/yahoo_site_admin/assets/images/102_1201.311193000_std.JPG','http://bathroomtilezs.blogspot.com/2012/12/painting-bathroom-floor-tile.html','painting bathroom floor tile.html','faux floor tile'),
(337,'http://ydwoman.com/wp-content/uploads/2014/08/patio-furniture-stylish-outdoor-stone-patio-tables-with-faux-marble-top-on-polished-mirror-finish-and-a-set-of-old-fashioned-wooden-dining-chairs-above-beige-concrete-floor-tile-paint-945x708.jpg','http://ydwoman.com/stylish-outdoor-stone-patio-tables-with-faux-marble-top-on-polished-mirror-finish-and-a-set-of-old-fashioned-wooden-dining-chairs-above-beige-concrete-floor-tile-paint','stylish outdoor stone patio tables with faux marble top on polished mirror finish and a set of old fashioned wooden dining chairs above beige concrete floor tile paint','faux floor tile'),
(338,'http://www.bpdep.com/photos/2014/07/interior-design-putting-white-subway-tile-outdoor-tiles-bath-subway-tile-mosaic-how-to-a-ceramics-installation-faux-slate-crackle-what-are-subway-tiles.jpg','http://www.bpdep.com/what-are-subway-tiles/putting-white-subway-tile-outdoor-tiles-bath-subway-tile-mosaic-how-to-a-ceramics-installation-faux-slate-crackle','putting white subway tile outdoor tiles bath subway tile mosaic how to a ceramics installation faux slate crackle','faux floor tile'),
(339,'http://img.bedroomidea.us/medium/6/ceramic%252520floor%252520tile.jpg','http://toilettiles.blogspot.com/2014/10/ceramic-floor-tile.html','ceramic floor tile.html','faux floor tile'),
(340,'http://www.blogfogg.com/wp-content/uploads/2015/01/splendid-wood-look-tile-for-rustic-flooring-with-blue-charmchairs-floor-images-ceramic-tile-flooring-pictures-gallery.jpg','http://www.blogfogg.com/ceramic-tile-flooring-pictures-gallery/splendid-wood-look-tile-for-rustic-flooring-with-blue-charmchairs-2','splendid wood look tile for rustic flooring with blue charmchairs 2','faux floor tile'),
(341,'http://2.bp.blogspot.com/-DJkQn5_Abx0/TV6cbghFLJI/AAAAAAAABYM/YkNJI6SlclU/s1600/Basement%252BFloor%252Band%252BAngelia%25252527s%252BRoom%252Betc%252B048.jpg','http://coolhomecreations.blogspot.com/2011/02/finishing-basement-faux-finished-floor.html','finishing basement faux finished floor.html','faux floor tile'),
(342,'http://i00.i.aliimg.com/img/pb/146/646/895/895646146_492.jpg','http://aolistone.en.alibaba.com/product/1545079038-219486346/pure_white_faux_artificial_marble_floor_tile.html','pure_white_faux_artificial_marble_floor_tile.html','faux floor tile'),
(343,'http://versehead.com/wp-content/uploads/furniture-mesmerizing-white-square-faux-sheepskin-rug-with-white-ceramic-tile-floor-for-women-faux-sheepskin-rug-design-magnificent-faux-sheepskin-rug.jpg','http://versehead.com/magnificent-faux-sheepskin-rug/mesmerizing-white-square-faux-sheepskin-rug-with-white-ceramic-tile-floor-for-women-faux-sheepskin-rug-design','mesmerizing white square faux sheepskin rug with white ceramic tile floor for women faux sheepskin rug design','faux floor tile'),
(344,'http://floorplanideas.net/wp-content/uploads/2014/12/faux-wood-floors-on-wood-with-that-i-want-it-lighter-doesn-t-it-look-just-like-a-rustic-wood-floor.jpg','http://floorplanideas.net/5979/photos/faux-wood-floors-on-wood-with-faux-wood-floor-tile','faux wood floors on wood with faux wood floor tile','faux floor tile'),
(345,'http://dorset.tiledoctor.co.uk/wp-content/uploads/2013/03/Porcelain-Stone-effect-Tiles-Before-051.jpg','http://dorset.tiledoctor.co.uk/removing-varnish-from-porcelain-stone-effect-tiles-in-dorset','removing varnish from porcelain stone effect tiles in dorset','faux floor tile'),
(346,'http://img.archiexpo.com/images_ae/photo-g/floor-tile-ceramic-geometric-patterned-104605-4183085.jpg','http://www.archiexpo.com/prod/crinson/floor-tiles-ceramic-geometric-patterned-104605-995113.html','floor tiles ceramic geometric patterned 104605 995113.html','faux floor tile'),
(347,'http://3.bp.blogspot.com/-ok8iPq2DpWE/TxbI6mPA3SI/AAAAAAAABag/QS3LO9zqmJg/s1600/laundryroom%252Bbefore%252B5.jpg','http://flyawayhome-4am.blogspot.com/2013/01/laundry-room-overhaul.html','laundry room overhaul.html','faux floor tile'),
(348,'http://tovtov.com/wp-content/uploads/ideas-living-room-mesmerizing-custom-handmade-chair-leather-cushions-on-white-ceramic-tile-floors-inspiring-home-accesories-designs-arresting-leather-cushions-sofa-inspiration-decor.JPG','http://tovtov.com/arresting-leather-cushions-sofa-inspiration-decor','arresting leather cushions sofa inspiration decor','faux floor tile'),
(349,'http://defogitall.com/wp-content/uploads/architecture-porcelain-tile-floor-patterns-ideas-in-modern-apartment-bathroom-with-white-rock-surface-finish-also-glossy-surface-look-suitable-tile-floor-patterns-ideas.jpg','http://defogitall.com/suitable-tile-floor-patterns-ideas/porcelain-tile-floor-patterns-ideas-in-modern-apartment-bathroom-with-white-rock-surface-finish-also-glossy-surface-look','porcelain tile floor patterns ideas in modern apartment bathroom with white rock surface finish also glossy surface look','faux floor tile'),
(350,'http://tours.tourfactory.com/tours/media/scene/big2/00/07/07/39/7073916.jpg','http://www.tourfactory.com/538842','538842','faux floor tile'),
(351,'http://static6.depositphotos.com/1090785/589/i/950/depositphotos_5892499-Faux-blue-marble.jpg','http://depositphotos.com/5892499/stock-photo-faux-blue-marble.html','stock photo faux blue marble.html','faux floor tile'),
(352,'http://www.rundalu.com/wp-content/uploads/2015/01/remarkable-design-of-wood-tile-floors-picture-with-high-gloss-finish-and-oblique-style-with-nutbrown-color.jpg','http://www.rundalu.com/eco-friendly-interior-with-wood-tile-floors-pictures/remarkable-design-of-wood-tile-floors-picture-with-high-gloss-finish-and-oblique-style-with-nutbrown-color','remarkable design of wood tile floors picture with high gloss finish and oblique style with nutbrown color','faux floor tile'),
(353,'http://www.4men1lady.com/wp-content/uploads/2014/03/IMG_5663ps.jpg','http://www.4men1lady.com/reviewing-my-own-house-ensuite-bathroom-part-2','reviewing my own house ensuite bathroom part 2','faux floor tile'),
(354,'http://igoldprice.net/wp-content/uploads/2014/12/Faux-wood-tile-floor-living-room-with-wooden-tv-mount-ad-indoor-plant-cool-fake-wood-flooring-laminate-ideas-color.jpg','http://igoldprice.net/cool-fake-wood-flooring-laminate-ideas-color/fake-wood-floor-painted-on-cement-installation-with-original-wood-paint-cool-fake-wood-flooring-laminate-ideas-color','fake wood floor painted on cement installation with original wood paint cool fake wood flooring laminate ideas color','faux floor tile'),
(355,'http://onelowell.net/g/2014/11/interior-design-cool-fake-wood-flooring-design-ideas-with-white-wall-in-small-room-fake-wood-flooring-types-options-and-color-ideas-laminate-floor-on-ceiling-laminate-floor-vs-tile-laminate-flooring.jpg','http://onelowell.net/6396/fake-wood-flooring-types-options-and-color-ideas/surprising-adorable-chocolate-merbau-artisan-collecton-fake-wood-floor-for-modern-room-design-ideas','surprising adorable chocolate merbau artisan collecton fake wood floor for modern room design ideas','faux floor tile'),
(356,'http://buyshy.com/wp-content/uploads/Great-Fish-Tank-decorating-ideas-for-Beguiling-Entry-Mediterranean-design-ideas-with-built-ins-cubbies-earth-tone-colors-faux-finish-floor-tile-design-foyer.jpg','http://buyshy.com/great-fish-tank-decorating-ideas-beguiling-living-room-tropical-design-ideas-aquarium-brick-column-contemporary-design-fireplace-green-design-living-room-marie-burgos/great-fish-tank-decorating-ideas-for-beguiling-entry-mediterranean-design-ideas-with-built-ins-cubbies-earth-tone-colors-faux-finish-floor-tile-design-foyer','great fish tank decorating ideas for beguiling entry mediterranean design ideas with built ins cubbies earth tone colors faux finish floor tile design foyer','faux floor tile'),
(357,'http://bakerypastry.com/wp-content/uploads/2014/03/kitchen-furniture-magnificent-upholstered-counter-stools-kitchen-with-faux-metal-kitchen-stove-hood-also-stone-tile-kitchen-floor-946x709.jpg','http://bakerypastry.com/magnificent-upholstered-counter-stools-kitchen-with-faux-metal-kitchen-stove-hood-also-stone-tile-kitchen-floor','magnificent upholstered counter stools kitchen with faux metal kitchen stove hood also stone tile kitchen floor','faux floor tile'),
