(73,'http://solarelements.biz/wp-content/uploads/2014/08/best-diy-outdoor-sofa-sectional-design-picture-landscaping--exciting-backyard-patio-design-ideas-with-grey-pictures.jpg','http://solarelements.biz/outdoor-furniture/best-diy-outdoor-sofa-sectional-design-picture.html','best diy outdoor sofa sectional design picture.html','outdoor furniture diy'),
(74,'http://rejigdesign.com/wp-content/uploads/2013/09/Furniture-row-Fireplace-486.jpg','http://rejigdesign.com/furniture-row-fireplace','furniture row fireplace','outdoor furniture diy'),
(75,'http://adiamondinthestuff.com/wp-content/uploads/2014/06/IMG_8866.jpg','http://adiamondinthestuff.com/2014/06/diy-outdoor-coffee-table.html','diy outdoor coffee table.html','outdoor furniture diy'),
(76,'http://cdnpix.com/show/imgs/915f7f51df3c69c31913034349acc491.jpg','http://homes-kid.com/diy-outdoor-seating-ideas.html','diy outdoor seating ideas.html','outdoor furniture diy'),
(77,'http://www.hgouqi.com/wp-content/uploads/2014/11/furniture-divine-diy-patio-furniture-aluminum-outdoor-furniture-by-kettal-with-large-black-dining-table-chair-stool-and-flower-decor-and-stone-floors-heavenly-patio-design-fetching-garden-benches-rustic-style-outdoor-fur.jpg','http://www.hgouqi.com/outdoor-furniture-images-inner-lovable/divine-diy-patio-furniture-aluminum-outdoor-furniture-by-kettal-with-large-black-dining-table-chair-stool-and-flower-decor-and-stone-floors-heavenly-patio-design-fetching-garden-benches-rustic-style','divine diy patio furniture aluminum outdoor furniture by kettal with large black dining table chair stool and flower decor and stone floors heavenly patio design fetching garden benches rustic style','outdoor furniture diy'),
(78,'http://bellesinsavannah.com/wp-content/uploads/2015/01/Reclaimed-And-Repurposed-DIY-Outdoor-Furniture-For-Outdoor-Chair-Ideas.jpg','http://bellesinsavannah.com/diy-outdoor-furniture-ideas/reclaimed-and-repurposed-diy-outdoor-furniture-for-outdoor-chair-ideas','reclaimed and repurposed diy outdoor furniture for outdoor chair ideas','outdoor furniture diy'),
(79,'http://www.sargentshriver.com/wp-content/uploads/2014/11/diy-pallet-patio-furniture.jpg','http://www.sargentshriver.com/pallet-patio-furniture-for-classic-house.html/diy-pallet-patio-furniture','diy pallet patio furniture','outdoor furniture diy'),
(80,'http://sirank.com/images/fl-10/diy-outdoor-furniture-plans-design-inspiration-2.jpg','http://sirank.com/diy-outdoor-furniture-plans-design-decor-3-decorating-ideas.html','diy outdoor furniture plans design decor 3 decorating ideas.html','outdoor furniture diy'),
(81,'http://oaktreelife.com/wp-content/uploads/2014/03/furniture-fine-diy-concrete-fire-pit-dining-table-with-square-shape-countertop-and-wooden-legs-design-ideas-astounding-outdoor-kitchen-decoration-with-fire-pit-dining-table.jpg','http://oaktreelife.com/astounding-outdoor-kitchen-decoration-with-fire-pit-dining-table/fine-diy-concrete-fire-pit-dining-table-with-square-shape-countertop-and-wooden-legs-design-ideas','fine diy concrete fire pit dining table with square shape countertop and wooden legs design ideas','outdoor furniture diy'),
(82,'http://solarelements.biz/wp-content/uploads/2014/07/diy-furniture-ideas-diy-outdoor-furniture-ideas-archives---fabuart-painting---fabuart-pictures.jpg','http://solarelements.biz/pallet-furniture/diy-furniture-ideas.html','diy furniture ideas.html','outdoor furniture diy'),
